資料区分,都道府県コード,警察署等コード,本票番号,事故内容,死者数,負傷者数,路線コード,地点コード,市区町村コード,発生日時　　年,発生日時　　月,発生日時　　日,発生日時　　時,発生日時　　分,昼夜,日の出時刻　　時,日の出時刻　　分,日の入り時刻　　時,日の入り時刻　　分,天候,地形,路面状態,道路形状,信号機,一時停止規制　標識（当事者A）,一時停止規制　表示（当事者A）,一時停止規制　標識（当事者B）,一時停止規制　表示（当事者B）,車道幅員,道路線形,衝突地点,ゾーン規制,中央分離帯施設等,歩車道区分,事故類型,年齢（当事者A）,年齢（当事者B）,当事者種別（当事者A）,当事者種別（当事者B）,用途別（当事者A）,用途別（当事者B）,車両形状等（当事者A）,車両形状等（当事者B）,オートマチック車（当事者A）,オートマチック車（当事者B）,サポカー（当事者A）,サポカー（当事者B）,速度規制（指定のみ）（当事者A）,速度規制（指定のみ）（当事者B）,車両の衝突部位（当事者A）,車両の衝突部位（当事者B）,車両の損壊程度（当事者A）,車両の損壊程度（当事者B）,エアバッグの装備（当事者A）,エアバッグの装備（当事者B）,サイドエアバッグの装備（当事者A）,サイドエアバッグの装備（当事者B）,人身損傷程度（当事者A）,人身損傷程度（当事者B）,地点　緯度（北緯）,地点　経度（東経）,地点　緯度（北緯）_1,地点　経度（東経）_1,曜日(発生年月日),祝日(発生年月日),認知機能検査経過日数（当事者A）,認知機能検査経過日数（当事者B）,運転練習の方法（当事者A）,運転練習の方法（当事者B）
true,41,122,318,2,0,1,30000,0,201,2023,9,6,18,36,21,5,15,18,3,2,1,1,14,7,0,0,0,0,2,9,1,70,5,4,21,35,45,3,3,31,31,1,1,1,1,11,11,10,10,60,60,3,3,2,2,2,2,4,2,363335341,1395651428,36.559817,139.947619,4,3,9999,9999,1,1
true,41,122,319,2,0,1,30040,0,201,2023,9,20,18,25,21,5,26,17,42,3,2,2,1,7,9,22,1,21,15,9,30,70,4,2,21,75,1,4,51,31,41,1,0,1,0,11,0,4,0,10,10,3,3,2,0,2,0,4,2,363230149,1395412683,36.541708,139.903523,4,3,600,0,9,0
true,41,122,320,2,0,1,30000,0,201,2023,9,22,7,51,12,5,28,17,39,2,3,1,14,7,0,0,0,0,2,9,1,70,5,4,21,45,1,4,51,31,41,1,0,1,0,11,0,10,0,10,20,3,3,2,0,2,0,4,2,363544329,1395552406,36.595647,139.931224,6,2,9999,0,9,0
true,41,122,321,2,0,1,1230,0,201,2023,9,22,23,45,22,5,28,17,39,3,3,2,7,1,0,0,0,0,4,9,1,70,1,2,1,65,45,3,61,31,0,1,0,1,0,11,0,4,0,50,0,3,0,2,0,2,0,4,2,363255900,1395526659,36.548861,139.924072,6,2,9999,0,9,0
true,41,122,322,2,0,1,2930,0,201,2023,9,19,18,14,21,5,25,17,43,3,3,2,14,7,0,0,0,0,4,9,1,70,5,2,21,55,1,3,4,31,31,1,1,1,1,11,11,10,4,10,30,3,3,2,2,2,2,4,2,364108113,1395459792,36.685587,139.916609,3,3,9999,9999,9,1
true,41,122,323,2,0,1,95000,0,201,2023,9,24,22,26,22,5,29,17,36,1,1,1,0,7,0,0,0,0,0,0,20,70,0,1,41,55,0,51,76,41,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,0,2,0,363330694,1395401570,36.558526,139.900436,1,3,0,0,0,0
true,41,122,324,2,0,2,30000,0,201,2023,9,25,17,35,21,5,30,17,34,2,3,2,14,7,0,0,0,0,4,9,1,70,5,3,21,65,45,3,4,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,363417314,1395641795,36.571476,139.944943,2,3,9999,9999,9,9
true,41,122,325,2,0,1,99000,0,201,2023,9,12,15,48,12,5,20,17,54,1,2,1,0,7,0,0,0,0,0,0,20,70,0,4,21,25,75,4,14,31,31,1,11,1,1,11,11,10,10,50,50,3,3,2,2,2,2,2,4,363351844,1395649470,36.564401,139.947075,3,3,9999,1013,5,9
true,41,122,326,2,0,1,40,1098,201,2023,9,15,19,15,22,5,22,17,49,2,2,1,14,7,0,0,0,0,3,9,1,70,4,2,21,45,25,3,13,31,31,1,11,1,1,11,11,4,4,30,10,3,3,2,2,2,2,4,4,363422774,1395459399,36.572993,139.9165,6,3,9999,9999,1,1
true,41,122,327,2,0,1,30000,0,201,2023,9,26,18,0,21,5,31,17,33,2,2,1,14,7,0,0,0,0,2,9,1,70,4,2,41,75,0,51,76,41,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,0,2,0,363359782,1395459011,36.566606,139.916392,3,3,0,0,0,0
true,41,122,328,2,0,1,20000,0,201,2023,9,19,14,47,12,5,25,17,43,1,2,1,1,7,1,22,9,22,11,9,30,70,5,4,21,45,25,3,36,31,31,1,0,1,0,11,11,10,10,80,10,3,3,2,0,2,0,4,2,363236348,1395357012,36.54343,139.89917,3,3,9999,9999,1,9
true,41,122,329,2,0,1,30000,0,201,2023,9,27,7,7,12,5,32,17,31,2,3,1,1,7,1,21,9,22,15,9,30,70,5,4,21,1,35,3,4,31,31,1,1,1,1,11,11,10,10,10,20,2,2,2,2,2,2,4,2,363507174,1395736454,36.585326,139.960126,4,3,9999,9999,1,5
true,41,122,330,2,0,1,30000,0,201,2023,9,23,19,51,22,5,28,17,37,2,2,1,7,1,0,0,0,0,1,9,1,70,5,3,1,1,35,3,61,31,0,1,0,1,0,1,0,3,0,80,0,4,0,2,0,1,0,4,2,363321517,1395410825,36.555977,139.903007,7,1,9999,0,1,0
true,41,122,331,2,0,1,30010,0,201,2023,9,28,12,20,12,5,32,17,30,2,3,1,14,7,0,0,0,0,1,9,1,70,4,2,41,45,0,51,76,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,363415395,1395456354,36.570943,139.915654,5,3,0,0,0,0
true,41,122,332,2,0,1,40,1130,201,2023,7,14,8,47,12,4,33,19,0,3,3,1,14,7,0,0,0,0,4,9,1,70,4,2,21,35,25,3,4,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,363515011,1395558022,36.587503,139.932784,6,3,9999,9999,1,1
true,41,122,333,2,0,1,30000,0,201,2023,8,30,17,30,13,5,9,18,13,1,1,1,14,7,0,0,0,0,1,9,1,70,5,4,1,25,25,3,61,31,0,1,0,1,0,1,0,2,0,80,0,3,0,2,0,2,0,4,2,363518226,1395547248,36.588396,139.929791,4,3,9999,0,1,0
true,41,122,334,2,0,1,40,1062,201,2023,9,29,19,20,22,5,33,17,28,2,2,2,1,1,9,22,9,22,18,9,30,70,1,2,21,35,1,3,51,31,41,1,0,1,0,1,0,4,0,50,40,3,3,2,0,1,0,4,2,363244455,1395348595,36.545682,139.896832,6,3,9999,0,1,0
true,41,123,204,2,0,1,30000,0,201,2023,8,29,7,5,12,5,9,18,14,1,1,1,14,7,0,0,0,0,2,9,1,70,4,2,21,25,45,3,4,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,363020466,1395419652,36.505685,139.905459,3,3,9999,9999,5,9
true,41,123,205,2,0,1,30000,0,201,2023,9,1,15,20,12,5,11,18,10,1,2,1,1,7,9,22,9,22,15,9,30,70,1,2,21,75,35,3,36,31,31,1,0,1,0,11,11,10,10,10,30,3,3,2,0,2,0,4,2,362853782,1395419307,36.481606,139.905363,6,3,904,9999,5,5
true,41,123,206,2,0,1,30000,0,201,2023,9,1,11,30,12,5,11,18,10,1,1,1,1,7,1,21,9,22,15,9,30,70,4,2,21,75,35,3,51,31,41,1,0,1,0,11,0,2,0,10,40,3,2,2,0,2,0,4,2,362840109,1395227332,36.477808,139.874259,6,3,51,0,9,0
true,41,123,207,2,0,1,30000,0,201,2023,8,24,19,43,22,5,5,18,21,1,2,1,1,7,9,22,9,22,14,9,30,70,4,2,21,65,25,3,35,31,31,1,0,1,0,1,11,3,3,80,30,3,3,2,0,2,0,4,2,363124598,1395142714,36.523499,139.861865,5,3,9999,9999,9,5
true,41,123,208,2,0,1,30000,0,201,2023,9,4,12,36,12,5,13,18,5,3,2,2,14,7,0,0,0,0,2,9,1,70,5,4,41,75,0,51,76,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,362957696,1395158590,36.49936,139.866275,2,3,0,0,0,0
true,41,123,209,2,0,1,30000,0,201,2023,9,4,17,16,13,5,13,18,5,2,2,2,14,7,0,0,0,0,2,9,1,70,5,4,41,65,0,51,76,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,362845926,1395228398,36.479424,139.874555,2,3,0,0,0,0
true,41,123,210,2,0,1,1210,0,201,2023,9,5,11,8,12,5,14,18,4,1,1,1,14,7,0,0,0,0,6,9,1,70,1,2,21,75,45,4,51,31,41,1,0,1,0,1,0,4,0,70,20,3,3,2,0,2,0,4,2,363050429,1395049952,36.514008,139.847209,3,3,378,0,9,0
true,41,123,211,2,0,1,30000,0,201,2023,9,5,18,25,21,5,14,18,4,2,1,1,1,7,9,22,0,0,14,7,30,70,4,2,41,75,0,51,76,41,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,2,0,363005821,1395134427,36.501617,139.859563,3,3,0,0,0,0
true,41,123,212,2,0,1,1210,0,201,2023,9,2,15,48,12,5,12,18,8,1,1,1,7,7,0,0,0,0,6,9,1,70,1,2,21,25,45,3,3,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,363019501,1395156984,36.505417,139.865829,7,3,9999,9999,1,1
true,41,123,213,2,0,1,30000,0,201,2023,9,7,8,0,12,5,16,18,1,2,1,1,14,7,0,0,0,0,2,9,1,70,5,4,41,1,0,51,75,41,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,2,0,363146394,1395304916,36.529554,139.884699,5,3,0,0,0,0
true,41,123,214,2,0,1,23200,0,201,2023,9,9,10,45,12,5,17,17,58,2,1,1,1,7,9,22,9,22,15,9,30,70,4,2,21,75,45,3,51,31,41,1,0,1,0,11,0,4,0,10,10,3,1,2,0,2,0,4,2,362931006,1395457841,36.491946,139.916067,7,3,542,0,9,0
true,41,123,215,2,0,1,20000,0,201,2023,9,12,10,25,12,5,20,17,54,1,2,1,13,7,0,0,0,0,3,6,1,70,4,3,1,1,75,36,61,31,0,0,0,0,0,11,0,2,0,10,0,3,0,0,0,0,0,4,2,363059036,1395053210,36.516399,139.848114,3,3,9999,0,5,0
true,41,123,216,2,0,1,40,1041,201,2023,9,12,12,40,12,5,20,17,54,1,2,1,1,1,9,22,9,22,19,9,30,70,1,2,21,65,1,3,4,31,31,1,1,1,1,11,11,4,4,80,10,2,2,1,1,2,2,2,4,363204014,1395251601,36.534448,139.881,3,3,9999,9999,9,1
true,41,123,217,2,0,1,1210,0,201,2023,9,12,15,20,12,5,20,17,54,1,2,1,1,1,0,0,0,0,18,9,30,70,1,2,1,25,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,363051466,1395047479,36.514296,139.846522,3,3,0,0,0,0
true,41,123,218,2,0,1,40,1038,201,2023,9,8,20,25,22,5,17,18,0,2,1,2,7,1,0,0,0,0,4,9,1,70,4,2,21,45,1,3,4,31,31,1,1,1,1,11,11,4,4,30,10,2,2,2,2,2,2,2,4,363119358,1395244461,36.522044,139.879017,6,3,9999,9999,1,1
true,41,123,219,2,0,1,23200,0,201,2023,9,8,11,0,12,5,17,18,0,3,2,2,7,1,0,0,0,0,3,9,1,70,4,2,21,1,1,3,4,31,31,1,1,1,1,11,11,4,4,30,10,3,3,2,2,2,2,2,4,363142618,1395358938,36.528505,139.899705,6,3,9999,9999,1,1
true,41,123,220,2,0,1,23200,0,201,2023,9,10,8,56,12,5,18,17,57,2,3,1,1,7,9,21,9,22,14,9,30,70,4,2,21,35,1,3,51,31,41,1,0,1,0,11,0,10,0,50,10,3,3,2,0,2,0,4,2,363000868,1395442800,36.500241,139.911889,1,3,9999,0,1,0
true,41,123,221,2,0,1,40,1022,201,2023,9,1,8,24,12,5,11,18,10,1,1,1,14,7,0,0,0,0,4,8,1,70,4,2,21,1,45,3,3,31,31,1,1,1,1,11,11,4,4,10,30,2,3,2,2,2,2,4,2,363101150,1395238672,36.516986,139.877409,6,3,9999,9999,5,1
true,41,123,222,2,0,2,10020,0,201,2023,9,14,13,49,12,5,21,17,51,1,2,1,14,7,0,0,0,0,5,9,1,70,1,2,21,65,45,3,13,1,31,1,11,1,1,11,11,5,5,30,10,3,3,2,2,2,2,2,4,363053410,1395032384,36.514836,139.842329,5,3,9999,9999,9,1
true,41,123,223,2,0,1,30000,0,201,2023,9,14,7,27,12,5,21,17,51,2,2,1,14,1,0,0,0,0,3,9,1,70,5,3,21,45,1,3,4,31,31,1,1,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,363007823,1395409130,36.502173,139.902536,5,3,9999,9999,1,1
true,41,123,224,2,0,1,30000,0,201,2023,9,20,20,30,22,5,26,17,42,2,1,2,14,7,0,0,0,0,3,9,1,70,5,4,41,65,0,51,76,41,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,0,2,0,363041638,1395104622,36.511566,139.851284,4,3,0,0,0,0
true,41,123,225,2,0,1,10460,0,201,2023,9,22,11,56,12,5,28,17,39,1,2,1,1,7,9,22,0,0,15,9,30,70,1,2,41,75,0,51,76,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,363204934,1395450051,36.534704,139.913903,6,2,0,0,0,0
true,41,123,226,2,0,1,21840,0,201,2023,9,18,9,13,12,5,24,17,45,2,3,1,7,7,0,0,0,0,3,9,1,70,4,2,21,25,45,4,4,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,362933076,1395120448,36.492521,139.85568,2,1,0,9999,0,1
true,41,123,227,2,0,3,10030,0,201,2023,9,24,14,27,12,5,29,17,36,1,3,1,1,1,9,22,9,22,17,9,30,70,1,2,21,45,25,3,13,31,31,1,11,1,1,11,11,10,10,40,10,2,3,1,1,1,2,4,4,363154844,1395058099,36.531901,139.849472,1,3,9999,9999,9,1
true,41,123,228,2,0,1,30000,0,201,2023,9,13,7,42,12,5,20,17,52,1,2,1,1,7,1,21,9,22,14,9,30,70,4,2,21,35,35,3,4,31,31,1,1,1,1,11,11,10,3,52,50,3,3,2,2,2,2,4,2,363159952,1395214909,36.53332,139.870808,4,3,9999,9999,1,1
true,41,123,229,2,0,1,30000,0,201,2023,9,24,16,0,12,5,29,17,36,1,3,1,14,7,0,0,0,0,2,9,1,70,5,3,41,55,0,51,76,41,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,0,2,0,363212656,1395353185,36.536849,139.898107,1,3,0,0,0,0
true,41,123,230,2,0,1,30000,0,201,2023,9,21,7,32,12,5,27,17,40,2,1,1,14,7,0,0,0,0,2,9,1,70,5,4,1,35,55,3,61,31,0,1,0,1,0,1,0,2,0,50,0,3,0,2,0,2,0,4,2,362939466,1395219819,36.494296,139.872172,5,3,9999,0,1,0
true,41,123,231,2,0,2,41,988,201,2023,8,17,0,25,22,4,59,18,30,1,1,1,1,1,9,22,9,22,18,9,30,70,1,2,21,1,1,3,3,31,31,1,1,1,1,11,11,10,10,10,21,3,2,2,2,2,2,4,2,363024990,1395502076,36.506942,139.917243,5,3,9999,9999,5,1
true,41,59,30,2,0,1,41020,614,203,2023,8,26,11,54,12,5,6,18,18,1,3,1,14,7,0,0,0,0,5,9,1,70,1,4,21,35,25,3,3,31,31,1,1,1,1,11,11,10,10,80,0,3,3,2,2,2,2,4,2,362145414,1393736433,36.362615,139.626787,7,3,9999,9999,1,1
true,41,59,31,2,0,1,41020,1339,213,2023,9,13,16,30,12,5,20,17,52,1,2,1,14,7,0,0,0,0,3,9,1,70,1,4,21,35,55,3,3,31,31,1,1,1,1,11,11,10,10,10,60,1,1,2,2,2,2,4,2,365252302,1395530727,36.881195,139.925202,4,3,9999,9999,9,9
true,41,59,32,2,0,2,41020,647,203,2023,10,7,7,29,12,5,40,17,16,1,3,1,14,7,0,0,0,0,6,9,1,70,1,4,21,65,55,3,3,31,31,1,1,1,1,11,11,10,10,10,30,2,3,1,1,2,2,4,2,362142714,1393737056,36.361865,139.62696,7,3,9999,9999,9,9
true,41,59,33,2,0,6,41010,785,203,2023,8,17,16,39,12,4,59,18,30,3,3,2,14,7,0,0,0,0,4,9,1,70,1,1,21,25,45,3,3,31,31,1,1,1,1,11,11,8,10,10,33,2,2,2,2,1,2,4,2,362637302,1394259447,36.443695,139.716513,5,3,9999,9999,5,9
true,41,59,34,2,0,1,41010,1087,201,2023,10,22,14,38,12,5,53,16,56,1,3,1,14,7,0,0,0,0,2,9,1,70,1,3,21,35,25,3,13,31,31,1,11,1,1,11,11,10,10,31,10,1,2,2,2,2,2,2,4,364053126,1395306281,36.681424,139.885078,1,3,9999,9999,1,9
true,41,59,35,2,0,1,41020,1275,211,2023,8,25,22,48,22,5,5,18,20,1,3,1,0,7,0,0,0,0,0,0,20,70,0,4,21,45,45,11,12,1,1,11,11,1,1,11,11,10,10,60,40,3,3,2,2,2,2,2,4,364919099,1395430233,36.821972,139.908398,6,3,9999,9999,9,1
true,41,59,36,2,0,2,41020,917,205,2023,10,10,10,13,12,5,43,17,12,1,3,1,14,7,0,0,0,0,4,9,1,70,1,4,21,55,25,11,3,31,31,11,1,2,1,11,11,10,10,60,80,3,3,2,2,2,2,4,2,363228338,1394758013,36.541205,139.799448,3,3,9999,9999,9,1
true,41,101,245,2,0,1,10730,0,201,2023,9,1,14,13,12,5,11,18,10,1,3,1,13,7,0,0,0,0,3,3,1,70,5,4,21,75,55,11,3,1,31,11,1,1,1,11,11,10,10,50,10,3,2,2,1,2,2,4,2,363902833,1395122946,36.650787,139.856374,6,3,73,9999,9,9
true,41,101,246,2,0,1,1190,0,201,2023,8,20,17,40,13,5,1,18,26,3,3,2,14,7,0,0,0,0,3,9,1,70,4,2,21,25,35,3,3,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,364017360,1394838214,36.671489,139.810615,1,3,9999,9999,1,1
true,41,101,247,2,0,1,99000,0,201,2023,9,22,8,8,12,5,28,17,39,2,1,1,0,7,0,0,0,0,0,0,20,70,0,4,1,35,35,3,61,31,0,1,0,1,0,11,0,10,0,70,0,3,0,2,0,2,0,4,2,363416136,1395209833,36.571149,139.869398,6,2,9999,0,9,0
true,41,101,248,1,1,0,10220,0,201,2023,10,2,13,22,12,5,36,17,24,2,3,1,14,7,0,0,0,0,3,9,1,70,5,4,21,45,75,4,51,31,41,1,0,1,0,11,0,4,0,10,40,2,3,2,0,2,0,4,1,363613673,1395045330,36.603798,139.845925,2,3,9999,0,1,0
true,41,101,249,2,0,1,10220,0,201,2023,9,29,19,20,22,5,33,17,28,3,1,2,14,7,0,0,0,0,3,9,1,70,5,4,21,25,55,3,35,31,31,1,0,1,0,0,11,4,4,50,30,3,3,2,0,2,0,4,2,363607700,1395050852,36.602139,139.847459,6,3,9999,9999,1,9
true,41,101,250,2,0,1,30000,0,201,2023,10,4,8,3,12,5,37,17,21,3,1,2,14,7,0,0,0,0,3,9,1,70,4,2,41,1,0,51,76,41,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,2,0,363448878,1395136436,36.580244,139.860121,4,3,0,0,0,0
true,41,101,251,2,0,1,1190,0,201,2023,8,29,12,40,12,5,9,18,14,1,3,1,14,7,0,0,0,0,4,9,1,70,5,2,21,1,35,3,4,31,31,1,1,1,1,11,11,4,4,30,10,3,3,2,2,2,2,2,4,363902534,1395037828,36.650704,139.843841,3,3,9999,9999,1,1
true,41,101,252,2,0,2,10700,0,201,2023,9,25,14,32,12,5,30,17,34,1,1,1,1,1,9,22,9,22,19,9,30,70,4,2,21,45,45,3,51,31,41,1,0,1,0,11,0,3,0,40,10,3,3,2,0,2,0,4,2,363354554,1395203104,36.565154,139.867529,2,3,9999,0,9,0
true,41,101,253,2,0,1,30000,0,201,2023,10,1,8,50,12,5,35,17,25,1,3,1,14,1,0,0,0,0,3,9,1,70,4,2,21,25,45,3,4,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,363359299,1395256690,36.566472,139.882414,1,3,9999,9999,1,1
true,41,101,254,2,0,1,30040,0,201,2023,9,6,17,21,13,5,15,18,3,3,2,2,14,7,0,0,0,0,2,9,1,70,4,2,21,25,35,3,4,31,31,1,1,1,1,0,0,4,4,10,30,3,3,2,2,2,2,4,2,363302225,1395217324,36.550618,139.871479,4,3,9999,9999,1,1
true,41,101,255,2,0,2,2930,0,201,2023,9,20,14,50,12,5,26,17,42,2,3,1,14,1,0,0,0,0,4,8,1,70,4,2,21,45,75,3,14,31,31,1,11,1,1,11,11,5,5,36,18,3,3,2,2,2,2,2,4,363854582,1395018416,36.648495,139.838449,4,3,9999,957,9,9
true,41,101,256,2,0,1,30000,0,201,2023,10,5,7,30,12,5,38,17,19,2,1,1,14,7,0,0,0,0,2,9,1,70,5,1,41,55,0,51,76,41,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,2,0,363333703,1395310338,36.559362,139.886205,5,3,0,0,0,0
true,41,101,257,2,0,1,10060,0,201,2023,9,19,7,5,12,5,25,17,43,1,3,1,14,7,0,0,0,0,3,9,1,70,4,2,21,55,35,3,4,31,31,1,1,1,1,0,0,5,5,30,10,3,3,2,2,2,2,2,4,363259352,1395035196,36.54982,139.84311,3,3,9999,9999,9,1
true,41,101,258,2,0,1,95000,0,201,2023,10,10,12,20,12,5,43,17,12,2,2,1,14,7,0,0,0,0,2,8,1,70,1,2,41,1,0,51,76,41,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,2,0,363614605,1395303732,36.604057,139.88437,3,3,0,0,0,0
true,41,101,259,2,0,1,30000,0,201,2023,10,8,22,57,22,5,41,17,15,3,2,1,1,7,9,22,9,22,14,9,30,70,5,4,21,25,1,3,51,31,41,1,0,1,0,11,0,10,0,10,40,3,3,2,0,2,0,4,2,363250093,1395147383,36.547248,139.863162,1,2,9999,0,1,0
true,41,101,260,2,0,1,30000,0,201,2023,10,9,10,0,12,5,42,17,14,3,1,2,1,7,1,21,9,22,14,9,30,70,4,3,21,45,45,3,3,31,31,1,1,1,1,11,11,10,2,50,10,3,3,2,2,2,2,4,2,363533295,1395124754,36.592582,139.856876,2,1,9999,9999,9,1
true,41,101,261,2,0,1,99000,0,201,2023,10,11,11,48,12,5,43,17,11,1,1,1,0,7,0,0,0,0,0,0,20,70,0,2,21,45,45,13,4,31,31,11,1,1,1,11,11,10,10,30,30,3,3,2,2,2,2,2,4,363612931,1395046439,36.603592,139.846233,4,3,9999,9999,5,1
true,41,101,262,2,0,1,30000,0,201,2023,9,8,2,18,22,5,17,18,0,2,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,25,25,3,3,31,31,1,1,1,1,11,11,2,2,10,50,3,3,2,2,2,2,4,2,363337346,1395309352,36.560374,139.885931,6,3,9999,9999,1,1
true,41,101,263,2,0,1,30000,0,201,2023,10,4,7,0,12,5,37,17,21,3,3,2,1,7,1,21,9,22,14,9,30,70,5,3,21,45,45,3,4,31,31,1,1,1,1,11,11,10,10,80,10,2,2,2,1,2,2,4,2,363657380,1395036481,36.615939,139.843467,4,3,9999,9999,1,9
true,41,101,264,2,0,2,30000,0,201,2023,10,9,15,40,12,5,42,17,14,3,1,2,14,7,0,0,0,0,3,9,1,70,4,3,21,75,45,3,14,31,1,1,11,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,363344896,1395120945,36.562471,139.855818,2,1,9999,9999,9,9
true,41,101,265,2,0,1,20000,0,201,2023,10,18,13,41,12,5,50,17,1,1,2,1,14,7,0,0,0,0,2,9,1,70,4,2,21,55,35,3,51,31,41,1,0,1,0,0,0,10,0,80,10,3,3,2,0,2,0,4,2,363332130,1395316922,36.558925,139.888034,4,3,9999,0,9,0
true,41,101,266,2,0,1,30000,0,201,2023,10,19,18,24,22,5,51,17,0,1,1,1,1,7,1,21,9,22,14,9,30,70,5,4,21,45,65,3,4,31,31,1,1,1,1,11,11,10,2,20,80,2,2,1,1,1,2,4,2,363408098,1395201996,36.568916,139.867221,5,3,9999,9999,1,9
true,41,101,267,2,0,1,99000,0,201,2023,10,19,17,15,21,5,51,17,0,1,3,1,0,7,0,0,0,0,0,0,20,70,0,4,41,75,0,51,76,41,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,2,0,363255198,1395106131,36.548666,139.851703,5,3,0,0,0,0
true,41,101,268,2,0,1,1190,0,201,2023,10,8,16,10,12,5,41,17,15,2,1,1,14,1,0,0,0,0,1,9,1,70,1,2,21,55,65,4,4,31,31,1,1,1,1,11,11,4,3,85,0,3,3,2,2,2,2,4,4,363353698,1395204987,36.564916,139.868052,1,2,9999,9999,9,9
true,41,101,269,2,0,1,30000,0,201,2023,10,21,21,31,22,5,52,16,57,1,1,1,14,7,0,0,0,0,3,9,1,70,5,2,21,1,45,3,3,31,31,1,1,1,1,11,11,10,2,50,50,3,3,2,2,2,2,4,2,363332584,1395308902,36.559051,139.885806,7,3,9999,9999,1,9
true,41,101,270,2,0,1,30000,0,201,2023,10,19,17,43,21,5,51,17,0,1,2,1,13,7,0,0,0,0,3,3,1,70,5,4,21,25,35,3,3,31,31,1,1,1,1,11,11,2,2,50,50,3,3,2,2,2,2,4,2,363424020,1395006533,36.573339,139.835148,5,3,9999,9999,5,1
true,41,101,271,2,0,2,20000,0,201,2023,10,27,0,1,22,5,58,16,50,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,1,25,3,4,31,31,1,1,1,1,11,11,3,3,10,14,2,2,1,1,2,2,4,2,363444814,1395033626,36.579115,139.842674,6,3,9999,9999,1,1
true,41,101,272,2,0,1,99000,0,201,2023,10,28,12,34,12,5,59,16,49,2,3,2,0,7,0,0,0,0,0,0,20,70,0,4,41,1,0,51,75,41,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,363344006,1394941164,36.562224,139.828101,7,3,0,0,0,0
true,41,101,273,2,0,1,30000,0,201,2023,10,27,15,10,12,5,58,16,50,1,1,1,1,7,1,21,9,22,14,9,30,70,4,2,21,65,45,3,51,31,41,1,0,1,0,11,0,10,0,10,20,3,3,2,0,2,0,4,2,363321316,1395300452,36.555921,139.883459,6,3,9999,0,9,0
true,41,102,256,2,0,1,30000,0,203,2023,9,30,17,33,21,5,34,17,27,1,2,1,14,7,0,0,0,0,3,9,1,70,4,2,1,45,55,34,61,31,0,0,0,0,0,11,0,3,0,10,0,3,0,0,0,0,0,4,2,362321070,1394447688,36.389186,139.74658,7,3,9999,0,5,0
true,41,102,257,2,0,1,30000,0,361,2023,9,4,13,10,12,5,13,18,5,3,2,1,1,7,1,21,9,22,14,9,30,70,5,4,21,25,35,3,4,31,31,1,1,1,1,0,11,10,10,70,80,3,3,2,2,2,2,4,2,362834309,1394959873,36.476197,139.833298,2,3,9999,9999,1,1
true,41,102,258,2,0,2,10030,0,203,2023,9,16,18,25,21,5,23,17,48,1,3,1,14,7,0,0,0,0,4,9,1,70,2,2,21,25,25,4,4,31,31,1,1,1,1,11,11,4,4,80,40,3,3,2,2,2,2,4,2,362421341,1394453502,36.405928,139.748195,7,3,9999,9999,1,1
true,41,102,259,2,0,1,22520,0,203,2023,10,3,14,45,12,5,37,17,22,2,2,1,14,7,0,0,0,0,3,9,1,70,4,2,21,75,75,14,51,31,41,11,0,1,0,11,0,4,0,80,30,3,3,2,0,2,0,4,2,361951020,1394248193,36.330839,139.713387,3,3,181,0,9,0
true,41,102,260,2,0,1,10710,0,361,2023,4,19,17,34,13,5,2,18,18,1,3,1,7,1,0,0,0,0,1,8,1,70,4,3,21,35,1,3,3,31,31,1,1,1,1,11,11,4,4,70,50,3,3,2,2,2,2,4,2,362743762,1394935504,36.462156,139.826529,4,3,9999,9999,1,5
